id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31626191,Travelers Palm Green,235707542,Sonia,Cayo,Cayo,17.07314,-89.13998,Private room,,1,8,2023-05-19,0.11,2,0,0,
31641040,ODUM SHANGRI- LA BELIZE,50019357,Varian,Belize,Belize Mainland,17.46714,-88.37744,Entire home/apt,,1,0,,,1,0,0,
31670380,"Luxurious Villa Topaz, ocean views, Gold Standard",234131000,La Perla Del Caribe,Belize,Belize Islands,17.99156,-87.91732,Entire home/apt,856,1,24,2025-01-21,0.39,10,309,4,
31772188,2nd Floor - 2 Bedroom House in San Pedro with Pool,238195409,Ken,Belize,Belize Islands,18.01131,-87.91036,Entire home/apt,,2,1,2019-07-21,0.01,3,300,0,
31798043,The Tranquil Ranch House,191864657,Julian,Stann Creek,Stann Creek Mainland,16.8616858245942,-88.31431574409464,Entire home/apt,171,2,22,2025-01-15,0.32,4,305,2,
31823851,1-Bedroom Beach Suite at The Ellysian,237224970,Chantel,Stann Creek,Stann Creek Mainland,16.52084,-88.36825,Private room,987,1,5,2024-11-28,0.08,5,328,1,
31823899,Beachfront Studio at The Ellysian,237224970,Chantel,Stann Creek,Stann Creek Mainland,16.51864,-88.36721,Private room,1007,1,0,,,5,330,0,
31834938,Home away from home,159869701,Patricia,Cayo,Cayo,17.16211,-89.05691,Entire home/apt,,1,0,,,2,0,0,
31901829,"Sir Angel's Guesthouse RM1 ""Angelfish Room""",239121410,Michelle,Belize,Belize Mainland,17.49826,-88.18417,Private room,125,1,338,2025-03-04,4.54,3,337,70,
31922985,"Sir Angel's Guesthouse RM2 ""Starfish Room""",239121410,Michelle,Belize,Belize Mainland,17.49934,-88.18463,Private room,147,1,155,2025-03-04,2.09,3,347,37,
31928558,Turtleback Hideaway - Hawksbill,239385123,Claudia,Belize,Belize Islands,17.74672,-88.02481,Entire home/apt,252,2,119,2025-03-15,1.60,3,330,18,
31981397,Casa Amarillo Private 5 bedroom beach house,45929380,Pelican Reef,Belize,Belize Islands,17.87882,-87.99363,Entire home/apt,1332,4,22,2025-01-10,0.30,7,326,5,
32065737,Newly Built Simple Bedroom and Full Bathroom,218956523,Jeanny,Cayo,Cayo,17.26793,-89.0294,Entire home/apt,80,1,4,2019-12-23,0.05,1,83,0,
32066803,"Luxurious Villa Ruby, Gold Standard Certified",234131000,La Perla Del Caribe,Belize,Belize Islands,17.9899,-87.91909,Entire home/apt,1198,1,24,2024-07-31,0.39,10,330,6,
32066815,"Luxurious Villa Pearl, ocean views, Gold Standard",234131000,La Perla Del Caribe,Belize,Belize Islands,17.99156,-87.91876,Entire home/apt,962,1,5,2023-07-28,0.08,10,295,0,
32104040,KatMonAnique,206538787,Kathleen,Belize,Belize Mainland,17.53333282470703,-88.33333587646484,Private room,76,1,43,2024-08-29,0.62,2,364,11,
32192367,Alma Del Rio Eco-comfort on the water / La Alma,15273468,Alma,Cayo,Cayo,17.13677406311035,-89.04792785644531,Entire home/apt,,2,218,2025-03-08,3.31,11,292,19,
32205482,Family Villa,241671222,Douglas,Belize,Belize Mainland,17.57195,-88.41283,Entire home/apt,454,3,0,,,1,365,0,
32213715,Lovely waterfront home w/ shared swimming pool,76414486,Vacasa Belize,Belize,Belize Islands,17.93324,-87.95488,Entire home/apt,340,3,15,2025-03-12,0.23,204,351,5,
32214323,Deluxe Cottage #1 @ Harbour View Boutique Hotel,241734191,Michelle,Belize,Belize Mainland,17.49325,-88.1842,Private room,302,1,17,2025-02-17,0.23,15,311,2,
32239276,Arrowhead- Off Grid Luxury Jungle Lodge,55478575,Dean,Cayo,Cayo,17.20831,-89.11582,Entire home/apt,189,2,135,2025-03-06,1.83,1,358,24,
32291018,Hidden Treasure Vacation Home: Bayblue suite 2,127097068,Francis,Belize,Belize Islands,17.74042,-88.0279,Entire home/apt,240,2,61,2025-02-14,0.82,4,355,11,
32291095,Tiny House Paradise. Romantic Beachfront tower!,170091804,Julie,Belize,Belize Islands,17.88437,-87.99557,Entire home/apt,430,3,86,2025-02-25,1.20,2,241,30,
32310525,"The Villas at Cocoplum, “Permit”, Apartment 311",120899304,Herbert,Stann Creek,Stann Creek Mainland,16.58862,-88.35959,Entire home/apt,588,3,0,,,14,297,0,
32314586,Deluxe Island View Ground Floor Room - San Pedro,242590238,Barefoot Caye,Belize,Belize Islands,17.74722,-88.02396,Private room,444,2,21,2025-03-03,0.33,5,365,5,
32334613,Baboon Road Vacation Rentals,242760339,Beverly,Belize,Belize Mainland,17.57073,-88.41545,Entire home/apt,,1,2,2020-03-04,0.03,1,0,0,
32334968,Deluxe Room @ Boutique Hotel - Goff's Caye,242590238,Barefoot Caye,Belize,Belize Islands,17.74725,-88.02395,Private room,452,2,8,2022-02-13,0.11,5,365,0,
32339566,Deluxe Island View Ground Floor Room - Turneffe,242590238,Barefoot Caye,Belize,Belize Islands,17.74696,-88.02313,Private room,464,2,8,2024-07-17,0.30,5,362,2,
32376893,Belizean Beach Front Condo - Tres Cocos Resort 106,85339670,Tres Cocos Resort,Belize,Belize Islands,17.934537887573242,-87.95304107666016,Entire home/apt,423,3,7,2025-03-01,0.18,22,301,2,
32394139,Conch Shell Inn 7,21484509,Kit,Belize,Belize Islands,17.92055,-87.96158,Private room,161,1,97,2025-03-16,1.32,6,360,23,
32395327,Conch Shell Inn 2,21484509,Kit,Belize,Belize Islands,17.92125,-87.9598,Private room,180,1,53,2025-03-01,0.72,6,0,14,
32395566,Conch Shell Inn 8,21484509,Kit,Belize,Belize Islands,17.92069,-87.96104,Private room,161,1,129,2025-03-16,1.74,6,350,18,
32396034,Conch Shell Inn 3,21484509,Kit,Belize,Belize Islands,17.92033,-87.96079,Private room,,1,76,2025-03-21,1.05,6,358,33,
32402502,Banyan Rose Room 3,178627421,Rosemary,Orange Walk,Orange Walk,18.07457,-88.56586,Private room,,1,3,2025-02-08,0.70,4,246,3,
32474242,Villa w/ AC & Pool - Gold Standard Certified,9887199,Catherine,Cayo,Cayo,17.045698,-88.983685,Entire home/apt,404,1,26,2025-02-13,0.36,4,294,9,
32517424,"PrivateRoom, SpaBath & Parking Downtown SanIgnacio",2556131,Shamera,Cayo,Cayo,17.15664,-89.07022,Private room,141,2,0,,,1,365,0,
32518377,Oasis Seaside Studio,244328284,Grace,Corozal,Corozal,18.39288,-88.38347,Private room,106,3,0,,,1,216,0,
32573834,Standard Cottage w/ Kitchenette@Harbour View Hotel,241734191,Michelle,Belize,Belize Mainland,17.49339,-88.18262,Entire home/apt,332,1,5,2023-04-15,0.07,15,346,0,
32583422,2-Beds Standard Room #1 @HarborView  BoutiqueHotel,241734191,Michelle,Belize,Belize Mainland,17.49269,-88.18367,Private room,332,1,12,2025-02-14,0.18,15,313,3,
32583714,Charming 1-bedroom Lock-off #1 @Harbour View Hotel,241734191,Michelle,Belize,Belize Mainland,17.49223,-88.1819,Private room,231,1,124,2025-03-04,1.70,15,364,25,
32609165,Rosa Del Mar,245133435,Denyse,Stann Creek,Stann Creek Mainland,16.56303,-88.36393,Entire home/apt,,15,2,2019-04-19,0.03,1,0,0,
32622184,Serene,50846799,Sharane,Toledo,Toledo Mainland,16.13468,-88.83283,Private room,,2,0,,,1,0,0,
32633096,"The Villas at Cocoplum ""Ocean 12"" Apartments",120899304,Herbert,Stann Creek,Stann Creek Mainland,16.58855,-88.35954,Entire home/apt,1177,3,7,2023-12-30,0.11,14,297,0,
32640242,274 Swordfish,245403799,Glencoe,Belize,Belize Mainland,17.55579,-88.2902,Entire home/apt,404,1,0,,,1,365,0,
32659426,"Roof top Pool Access, Queen suite!",245562846,Ali,Belize,Belize Islands,17.926428,-87.958878,Entire home/apt,254,1,83,2025-03-03,1.35,2,90,23,
32667317,Private Island Beachfront Villa 1 Min From Village,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.51092,-88.36122,Entire home/apt,1463,6,4,2023-10-31,0.06,33,150,0,
32677234,2nd Floor Placencia Seashell Apts,245710641,Therese,Stann Creek,Stann Creek Mainland,16.5154,-88.3672,Entire home/apt,126,2,76,2025-03-16,1.05,2,339,20,
32717939,"Caribbean Dreams, 1 Bdrm",98681282,Julie,Belize,Belize Islands,17.92693,-87.95854,Hotel room,757,1,2,2021-12-29,0.03,4,269,0,
32717977,Coastal Classics,98681282,Julie,Belize,Belize Islands,17.92766,-87.95895,Hotel room,480,1,1,2021-05-16,0.02,4,317,0,
32717997,Coastal Classic #4,98681282,Julie,Belize,Belize Islands,17.92829,-87.9585,Hotel room,454,1,2,2022-08-05,0.04,4,316,0,
32718270,Seaside Havens,98681282,Julie,Belize,Belize Islands,17.92853,-87.957,Hotel room,569,1,4,2023-12-31,0.06,4,263,0,
32785813,Cozy Jungle Treehouse getaway w/Kitchenette,246613849,Juliet,Cayo,Cayo,17.15725,-89.05436,Entire home/apt,178,2,90,2025-02-19,1.24,4,189,14,
32869044,Traveler's Room Los Lagos + minutes from adventure,247273301,Stella,Belize,Belize Mainland,17.57169,-88.34794,Entire home/apt,,1,6,2019-11-05,0.08,1,0,0,
32871503,1BR Oceanfront Blue Water Beach Villas | Pool,76414486,Vacasa Belize,Belize,Belize Islands,17.99099,-87.9185,Entire home/apt,430,2,47,2025-03-02,0.74,204,358,10,
32911718,"Webs Apartment-Hopkins, Belize-Cultural Village",207029559,Antoinette,Stann Creek,Stann Creek Mainland,16.86308,-88.28437,Entire home/apt,230,2,2,2022-11-22,0.03,1,180,0,
32923713,"Family Cottage w/ 3beds, AC & Car rental onsite",230055677,Stay At The Cabins,Cayo,Cayo,17.13542,-89.0457,Entire home/apt,151,2,121,2025-03-08,1.70,4,234,17,
33034008,Deluxe Cottage #2 @ Harbour View Boutique Hotel,241734191,Michelle,Belize,Belize Mainland,17.49272,-88.18291,Private room,302,1,34,2024-06-11,0.46,15,329,3,
33074680,Turtleback Hideaway - Loggerhead,239385123,Claudia,Belize,Belize Islands,17.74672,-88.02481,Entire home/apt,227,2,129,2025-03-20,1.77,3,315,30,
33116640,Seafront apartment  facing Dolphin Park,249277530,Carmen,Belize,Belize Mainland,17.51718,-88.20239,Entire home/apt,242,5,22,2025-03-15,0.31,5,10,9,
33166553,Deluxe Cottage #3 @ Harbour View Boutique Hotel,241734191,Michelle,Belize,Belize Mainland,17.49121,-88.18299,Private room,302,1,22,2023-12-08,0.31,15,348,0,
33190153,San Ignacio Down Town Suite,74235812,Matthew,Cayo,Cayo,17.15862274169922,-89.07015991210938,Private room,,1,3,2021-07-30,0.06,6,292,0,
33217866,Beautiful Belize Casita House minutes to Central!,91762138,Gladys,Cayo,Cayo,17.15181,-89.08049,Entire home/apt,,3,0,,,1,0,0,
33222813,Tropical 2BR | Patio | Near the Beach,76414486,Vacasa Belize,Belize,Belize Islands,17.74189,-88.02577,Entire home/apt,491,2,22,2025-02-24,0.32,204,352,5,
33223860,One Bedroom Ocean · One Bedroom Ocean · One Bedroom Ocean · One Bedroom Ocean · One Bedroom Ocean · One Bedroom Ocean · One Bedroom Ocean Suite at Umaya Resort,98296151,Umaya,Stann Creek,Stann Creek Mainland,16.62647,-88.35085,Private room,,1,0,,,2,0,0,
33223956,Lagoon Bay Suite · Lagoon Bay Suite · Lagoon Bay Suite · Lagoon Bay Suite · Lagoon Bay Suite · Two Bedroom Lagoon Bay Suite at Umaya Resort,98296151,Umaya,Stann Creek,Stann Creek Mainland,16.62525,-88.35027,Private room,,1,2,2022-02-16,0.04,2,0,0,
33340420,Crystal Paradise Resort,127724431,Clara,Cayo,Cayo,17.12387,-89.06007,Private room,,1,0,,,6,0,0,
33416078,Thalia  Eco-chic Garden Sanctuary in the Jungle,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01698,-88.49113,Private room,,2,0,,,12,326,0,
33416716,1 Cabana Room (The Mayan Garden),31878159,Elizabeth,Orange Walk,Orange Walk,18.0341,-88.5617,Private room,115,1,6,2025-03-01,0.41,12,365,4,
33449507,Unique Studio Beachfront Container Home With Dock,144130330,BelizeIt,Belize,Belize Islands,17.88434,-87.98766,Entire home/apt,539,3,49,2023-07-06,0.68,23,355,0,
33523700,Cayo Comfort Stay:  Apartment #1,112950769,Maritza,Cayo,Cayo,17.16253,-89.07082,Entire home/apt,160,1,26,2025-03-07,0.36,2,170,6,
33535065,GOLD STANDARD 1st Floor Placencia Seashell Apts,245710641,Therese,Stann Creek,Stann Creek Mainland,16.51532,-88.36733,Entire home/apt,129,2,92,2025-02-18,1.27,2,326,8,
33588492,5 acre estate with pool in Mountain Pine Ridge,9887199,Catherine,Cayo,Cayo,17.045773332680877,-88.98376058905707,Entire home/apt,1352,2,6,2024-11-02,0.17,4,276,4,
33605827,"Private, Familial Beachfront Home with Pier",144130330,BelizeIt,Belize,Belize Islands,17.94594,-87.94376,Entire home/apt,1082,3,6,2025-01-21,0.09,23,37,2,
33620343,Terry's Place (Beautiful Home w/ Mt. Views & Pool),56346777,Terry,Cayo,Cayo,17.14718,-89.0783,Entire home/apt,296,2,199,2025-03-12,2.81,6,262,52,
33701721,"Ocean Breeze - Studio, Pool and Bar",235954504,Craig,Stann Creek,Stann Creek Mainland,16.51529,-88.36549,Private room,455,1,5,2024-02-10,0.15,8,259,0,
33741477,"Ocean Breeze - Studio, Pool and Bar",235954504,Craig,Stann Creek,Stann Creek Mainland,16.51526,-88.36554,Private room,393,1,9,2025-01-15,0.13,8,282,3,
33777352,"Ohana Beachfront Cabana - privacy, view & space",79521004,Isabelle,Stann Creek,Stann Creek Mainland,16.52398,-88.36855,Entire home/apt,459,1,166,2025-03-09,2.30,5,250,29,
33801984,Primis Lodge Cabin,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01552,-88.49238,Entire home/apt,336,2,2,2023-07-25,0.08,12,325,0,
33828465,Seremei Villas- Hibiscus Studio,255407571,Cecilia,Belize,Belize Islands,17.73837,-88.0277,Entire home/apt,242,1,15,2020-03-02,0.21,7,341,0,
33833854,Nature's Nest  | Close to Mayan ruins | 5G WiFi,78413902,Peter,Cayo,Cayo,17.15452,-89.08333,Entire home/apt,156,2,171,2025-03-16,2.39,4,331,32,
33890236,Babylon Beach Villa 6,9631757,Pista,Belize,Belize Islands,17.91677,-87.96398,Entire home/apt,995,3,71,2025-03-04,1.01,7,149,18,
33897160,"Hidden Gem, in middle of paradise.",210024134,Antonio,Belize,Belize Mainland,17.19082,-88.49735,Entire home/apt,182,3,0,,,1,365,0,
33960775,3 bedroom/located in the heart of the island,254339555,Chefy,Belize,Belize Islands,17.91803,-87.96255,Entire home/apt,579,2,74,2025-02-27,1.06,2,286,17,
34110679,3 bedroom apartment 5 mins from the center of Town,254339555,Chefy,Belize,Belize Islands,17.91068,-87.97012,Entire home/apt,572,2,54,2025-03-02,0.75,2,324,11,
34145294,Hidden Treasure Vacation Home: Laguna Bay cottage,127097068,Francis,Belize,Belize Islands,17.740066747254694,-88.02817471325397,Entire home/apt,262,2,28,2025-03-20,1.76,4,354,19,
34281665,Seaside Chateau-King James (BTB Gold Standard),152891603,David,Belize,Belize Mainland,17.53609,-88.23834,Hotel room,201,1,28,2023-05-09,0.40,26,335,0,
34284426,Seaside Cabanas - Plantain,152891603,David,Belize,Belize Mainland,17.53721,-88.23688,Private room,200,1,4,2024-01-20,0.15,26,350,0,
34286039,Seaside Cabanas - Hammans (BTB Gold Standard),152891603,David,Belize,Belize Mainland,17.53816,-88.23691,Private room,259,1,9,2025-02-13,0.18,26,350,5,
34303914,"Entire third floor, Down town San Pedro! WITH POOL",248541657,Armando,Belize,Belize Islands,17.92009,-87.96181,Entire home/apt,189,2,187,2025-02-28,2.62,1,123,39,
34306509,Seaside Cabanas - Sea Grape,152891603,David,Belize,Belize Mainland,17.53768,-88.23654,Private room,,1,2,2025-01-02,0.03,26,350,1,
34365223,"2-BDR,  fully equipped, steps to the beach!",251310177,Thomas,Belize,Belize Islands,18.03141,-87.89794,Entire home/apt,516,3,29,2025-02-26,0.46,1,364,5,
34367229,Seaside Chateau Jr Suite (Caesar),152891603,David,Belize,Belize Mainland,17.53725,-88.23754,Hotel room,173,1,9,2023-12-31,0.14,26,336,0,
34478279,Seaside Chateau Victorian-Suite(BTB Gold Standard),152891603,David,Belize,Belize Mainland,17.5362,-88.23857,Hotel room,209,1,1,2020-03-01,0.02,26,334,0,
34480764,Seaside Chateau Elizabeth Suite-BTB Gold Standard,152891603,David,Belize,Belize Mainland,17.53824,-88.2379,Hotel room,202,1,16,2025-02-17,0.26,26,335,12,
34571902,Cozy 1BR Mayan Falls | Balcony | Pool,76414486,Vacasa Belize,Belize,Belize Islands,17.73734,-88.03022,Private room,113,1,13,2025-02-04,0.18,204,365,4,
34571945,Charming 1BR Mayan Falls 2nd-Floor | Balcony,76414486,Vacasa Belize,Belize,Belize Islands,17.73703,-88.02834,Private room,99,1,47,2025-03-16,0.66,204,350,10,
34571996,1BR | Balcony | Pool | Roof Deck | Gated Entrance,76414486,Vacasa Belize,Belize,Belize Islands,17.73695,-88.03013,Private room,,1,35,2024-12-20,0.51,204,361,4,
34617739,"Ocean Breeze - Cabana, Pool and Bar",235954504,Craig,Stann Creek,Stann Creek Mainland,16.51551,-88.36552,Private room,515,1,9,2024-07-30,0.14,8,184,1,
34618613,"Ocean Breeze - Cabana, Pool and Bar",235954504,Craig,Stann Creek,Stann Creek Mainland,16.51544,-88.36536,Private room,515,1,6,2023-08-09,0.09,8,233,0,
34619083,"Ocean Breeze - Studio, Pool and Bar",235954504,Craig,Stann Creek,Stann Creek Mainland,16.51567,-88.36549,Hotel room,433,1,10,2024-08-11,0.16,8,275,2,
34619357,"Ocean Breeze - Suite, Full Kitchen, Pool and Bar",235954504,Craig,Stann Creek,Stann Creek Mainland,16.51559,-88.36562,Private room,593,1,4,2024-08-06,0.06,8,269,1,
34624525,es una aldea trankila con jente linda,261195464,Edita,Corozal,Corozal,18.13561,-88.24701,Entire home/apt,,1,0,,,1,0,0,
34678039,The Golden Sunshine / beautiful home in Hopkins,260218539,Marchea,Stann Creek,Stann Creek Mainland,16.86674,-88.2854,Entire home/apt,,1,5,2020-03-21,0.07,1,0,0,
34778142,Maya,27131197,Banana Bank Horses,Cayo,Cayo,17.28973,-88.77683,Private room,,1,1,2022-05-02,0.03,11,0,0,
34779541,Creole,27131197,Banana Bank Horses,Cayo,Cayo,17.29006,-88.77668,Private room,,1,1,2022-06-01,0.03,11,0,0,
34780186,Caracol,27131197,Banana Bank Horses,Cayo,Cayo,17.2901,-88.77661,Private room,,1,1,2021-12-22,0.03,11,0,0,
34780597,Sunshine,27131197,Banana Bank Horses,Cayo,Cayo,17.2888,-88.77656,Private room,,1,4,2022-02-23,0.06,11,0,0,
34813709,A room at Nana’s BnB.,262466447,Consuelo,Cayo,Cayo,17.14761,-89.0729,Private room,105,1,32,2025-03-14,0.46,1,354,6,
34834502,Caye Reef Ocean view 1st floor 2 bedroom apartment,115192371,Stuart,Belize,Belize Islands,17.74769,-88.02402,Entire home/apt,496,2,19,2025-01-19,0.28,5,29,3,
34834833,Caye Reef Ocean view 2nd floor 2 bedroom apartment,115192371,Stuart,Belize,Belize Islands,17.74815,-88.02333,Entire home/apt,554,2,11,2025-01-14,0.16,5,230,6,
34838253,Caye Reef Ocean view penthouse,115192371,Stuart,Belize,Belize Islands,17.7477,-88.02409,Entire home/apt,614,2,21,2025-02-24,0.33,5,218,4,
34844305,JC's Coyoc's place,169972454,Javier Oscar,Cayo,Cayo,17.15064,-89.08093,Private room,,2,0,,,1,0,0,
34898611,Luxury 3 Bedroom 3.5 Bathroom Beachfront Penthouse,160615050,Jo-Anne Jenniffer,Stann Creek,Stann Creek Mainland,16.877446,-88.288251,Entire home/apt,1529,2,54,2024-06-01,0.85,10,333,2,
34941890,Cariño,27131197,Banana Bank Horses,Cayo,Cayo,17.31784,-88.76367,Entire home/apt,,1,0,,,11,0,0,
34941904,Esperanza,27131197,Banana Bank Horses,Cayo,Cayo,17.31786,-88.76607,Entire home/apt,,1,1,2024-02-27,0.08,11,0,0,
35035009,Mayflower Cabin,52665457,Vanessa,Stann Creek,Stann Creek Mainland,17.04018,-88.52136,Entire home/apt,,1,2,2022-04-17,0.05,9,282,0,
35219255,Clarissa,27131197,Banana Bank Horses,Cayo,Cayo,17.31811,-88.76527,Private room,245,1,1,2023-12-07,0.06,11,291,0,
35221064,Modern 2nd floor 2 Bed Apartment in Belize City,8554313,Ricky,Belize,Belize Mainland,17.51143,-88.22165,Entire home/apt,163,2,150,2025-02-23,2.12,15,296,38,
35279749,"Good ambience well secured place 
Thank you 
Raj",243205907,Raj,Cayo,Cayo,17.24157,-88.76852,Private room,131,1,0,,,1,179,0,
35378858,Seaside Chateau Colonial Suite,152891603,David,Belize,Belize Mainland,17.53725,-88.23754,Hotel room,180,1,0,,,26,327,0,
35380352,Seaside Chateau The Marie Antoinette,152891603,David,Belize,Belize Mainland,17.53725,-88.23754,Hotel room,191,1,8,2024-10-09,0.12,26,350,1,
35381125,Private Luxury Room w/ Garden Views & Pool Access,266348879,Christie,Cayo,Cayo,17.14032,-89.0882,Hotel room,321,2,2,2025-02-19,0.32,2,315,2,
35407710,Pelicans Crossing Seaside Escape luxury villa,266499602,Dean & Deena,Stann Creek,Stann Creek Mainland,16.82025,-88.26484,Entire home/apt,1362,4,0,,,1,365,0,
35422544,Partial Ocean View Penthouse 3 bed/3 ba Velento #5,13100806,Velento,Belize,Belize Islands,17.738201141357422,-88.02558898925781,Entire home/apt,,1,73,2025-02-22,1.18,19,291,19,
35422548,3 bed/3 bath Penthouse Velento #7 private dock/bea,13100806,Velento,Belize,Belize Islands,17.738201141357422,-88.02558898925781,Entire home/apt,,1,39,2025-03-13,0.64,19,294,12,
35422552,Partial Oceanview Velento#6 -2 bed/2 ba POOL/Dock,13100806,Velento,Belize,Belize Islands,17.738201141357422,-88.02558898925781,Entire home/apt,662,1,30,2025-03-06,0.78,19,338,11,
35422556,Velento Partial Oceanview #8-2 bed/2 ba-POOL/DOCK,13100806,Velento,Belize,Belize Islands,17.738201141357422,-88.02558898925781,Entire home/apt,646,1,40,2025-03-17,1.07,19,307,7,
35482208,GS Private Dorm on Ambergris Caye 3-6p,206258969,Hailey,Belize,Belize Islands,17.92446,-87.95889,Hotel room,710,3,4,2021-06-10,0.06,9,365,0,
35647297,JC Fashion and Homes,258223734,Carol,Belize,Belize Mainland,17.50088,-88.19797,Private room,,1,0,,,1,0,0,
35675329,Belize Sea Reef Inn: ROOM #4,268368288,Jaime,Belize,Belize Islands,17.74713,-88.02394,Private room,109,2,55,2025-02-27,0.78,5,339,15,
35808789,"Los Zirecote's 2 Bedrooms Air-Con, Net & Cable TV.",23043714,Luis,Cayo,Cayo,17.15647,-89.07747,Entire home/apt,112,2,2,2019-10-03,0.03,3,82,0,
35833711,Belize Sea Reef Inn: ROOM # 3,268368288,Jaime,Belize,Belize Islands,17.7471,-88.02396,Private room,109,2,37,2025-03-02,0.58,5,351,8,
35901496,Belize Sea Reef Inn: Room #5,268368288,Jaime,Belize,Belize Islands,17.74632,-88.02456,Private room,104,2,70,2025-03-01,1.09,5,332,23,
35927471,"Los Zirecote's 1 bedroom w/Air-Con, Net, Cable Tv.",23043714,Luis,Cayo,Cayo,17.15577,-89.07588,Entire home/apt,82,1,9,2025-03-07,0.13,3,81,1,
35934705,"LaCasaGrande 2 Bedroom AirCon, Free Net, Cable TV.",23043714,Luis,Cayo,Cayo,17.15727,-89.07698,Entire home/apt,161,1,4,2020-09-04,0.06,3,81,0,
